Columns,Run123,Run124,Run125,Run126,Run127,Run128,Run129,Run130,Run131,Run132,Run133,Run134,Run135,Run136,Run137,Run138,Run139,Run140,Run141,Run142,Run143,Run144,Run145,Run146,Run147,Average,SD
R,0.018814051358847884,0.037118423965393166,0.028180017229730136,0.03189649528976315,0.02683204484416457,0.02529655986766639,0.025733641308833804,0.02445779944162805,0.02562948640967271,0.030984696189741333,0.0245298545639178,0.018255800804420345,0.0239742704457107,0.025426955843058607,0.01913449456668252,0.02260974538928304,0.024583711572012848,0.028754945729908415,0.028951739536049043,0.03470368317753494,0.02115470227555027,0.026125356107476377,0.028688785038109024,0.02536413273061499,0.021000447121613232,0.025928073632295334,0.004554774856620113
Distribution of No.of hydrogen bond donnor in side chain(12):,0.018920800154987823,0.019006112374214516,0.017594878637248488,0.018341678529576324,0.02651131726444046,0.020901526334237412,0.015457848300002129,0.024895970825369967,0.02311655798447051,0.0287238557323017,0.01894790495809929,0.02637258370064,0.020682926829299553,0.019026925797786587,0.02551243440108068,0.031583842124260186,0.02213696849948012,0.020131362300177567,0.029704957695899516,0.019284316937292767,0.019217921503775146,0.020309578078082414,0.02132448456702708,0.015067807062834256,0.02213036604386537,0.021796197065458,0.004204619565445616
Distribution of No. of hydrogen bond acceptor in side chain(12):,0.016868298604282433,0.02113557469379059,0.023844797948696598,0.023884954904013697,0.03062287951447836,0.024314332285474673,0.02190000260350785,0.014971568682902956,0.022784221962067995,0.023570697506473084,0.018021126128386043,0.017861021121703156,0.02119088146229295,0.020903530003314387,0.013066898971710626,0.026755418031692707,0.020233699663076577,0.025781612793771506,0.02180160319988978,0.020317498712937306,0.02281121634433922,0.018896444473620714,0.015550776876222966,0.015315995307411982,0.022018301054681392,0.02097693411402958,0.003970670968472129
Isoelectric,0.025389070434689718,0.01701314728756327,0.0139679768152207,0.024783904982215395,0.019843060414683342,0.026120516674684416,0.022624815565501628,0.024221432631184016,0.01535836282381407,0.022125503597955946,0.01620071219926794,0.022573505929851613,0.015486862599617424,0.02647206274731762,0.019689037421805118,0.02026681330494641,0.02456861398891258,0.024844766232495027,0.014953801730569443,0.01992697131352171,0.019265282498049627,0.01954556407712882,0.02574724641916325,0.02080694507268717,0.01996574586710467,0.020870468905198038,0.0037644332192145863
Distribution of No. of hydrogen bond acceptor in side chain(9):,0.016566545905159998,0.020874936200397237,0.02155400478836205,0.016387269530378692,0.020221726687684995,0.024460925390913418,0.019080666692668644,0.018055863023385587,0.0254100225755771,0.019693334378577794,0.023195459799453172,0.0171208571569115,0.017855152715677333,0.021056133758948905,0.027677431441574064,0.0187640971941443,0.015558036555789724,0.017496338053369274,0.020334607493534107,0.023071975175873047,0.017346699592102822,0.014780304605416414,0.02218854859016655,0.02333841271288333,0.01827784527658204,0.020014687811821284,0.0031960756733719745
Distribution of No.of hydrogen bond donnor in side chain(9):,0.019968268570398066,0.019831661360372073,0.02432472227895921,0.016146120004001775,0.024030862522920676,0.02034318259428376,0.017888820166182495,0.01754461856249271,0.02533063827473214,0.01807028012575441,0.029328602494956765,0.012678966176751499,0.026249706072405878,0.01607612521036861,0.026137639512857143,0.01525178406028624,0.016773650151788798,0.016206217819234946,0.015247317311648936,0.014705655020461323,0.014340444431184813,0.01851861188456632,0.024845918176165348,0.02631473226773619,0.02018158437111834,0.019853445176865138,0.004562316517737331
Composition of No.of hydrogen bond donnor in side chain(1):,0.02901024931453525,0.017273600896371085,0.01584014265435987,0.028863166658614155,0.01436105658359395,0.014698392401234288,0.020806954628870028,0.013561006805537817,0.016141475561448293,0.012235675631991086,0.02349551914705688,0.01699507332565585,0.01952542971134535,0.016751249371839402,0.021705541671221195,0.018305993957158845,0.021411460655149293,0.019768832451220856,0.022551775308385317,0.017426782978745795,0.023072298665263342,0.02709689952154115,0.02117706713297878,0.020597906821680747,0.01406391897781797,0.019469498833344662,0.0044917779988673185
Composition of Charge(1):,0.01908397386569215,0.024032223476942206,0.022542935661423305,0.020200218390016393,0.01238486441040968,0.020621211885042824,0.021137995280265467,0.014615061023777628,0.02119159559897663,0.024825770091905706,0.016043855089019482,0.024843881100086986,0.01869075189779817,0.019088122506245867,0.02290544874847978,0.016276355374724428,0.019801958983472825,0.014759540920199647,0.01785456226006787,0.01322487052659909,0.019486894421088762,0.0153509593693656,0.01991703082383368,0.02295487523712604,0.019506643503485764,0.019253664017841836,0.00344028067783013
Distribution of Normalized vdW volumes(11):,0.023877805797429593,0.01710215115312099,0.02169534407451155,0.019054967981716235,0.017614031067579767,0.02098498199374585,0.01908588588334714,0.015462099141673279,0.015588696286757091,0.017550336239633136,0.020676440069422507,0.02216525033183665,0.0186564238158458,0.018928004973745718,0.016259882170761332,0.017344282383565716,0.01942133315117517,0.020240210676142675,0.01252443179650281,0.02339129536151142,0.019801198874725052,0.018929613235730662,0.020152083014812118,0.019188756653209016,0.018873597219719252,0.018982764133928822,0.0024894899736525246
Distribution of Solvent accessibility(4):,0.0263714084681875,0.016192366830811,0.017013054809155524,0.01385993456272213,0.02191730379462077,0.018628111332906577,0.019070541543608367,0.02386639799082602,0.02125814666332967,0.013594587177771705,0.017045301154107833,0.01710367803882565,0.01805093391465109,0.019318742070912234,0.01450679623916721,0.024038452100071633,0.02262580475577272,0.021486582065138815,0.020611157383786504,0.01690205970883803,0.021317575131351213,0.019796145749226658,0.013983846802366546,0.01882339838853672,0.015650179022406042,0.018921300227963928,0.003357543357548277
Distribution of No.of hydrogen bond donnor in side chain(6):,0.016674888166867723,0.017829961321822695,0.015158773887213052,0.018422006042830428,0.016119831875112706,0.01837401666226772,0.020264019258572984,0.026256784605606775,0.020349372009662883,0.01652303812298654,0.021275320757604393,0.018296895339957417,0.016288047516952852,0.017985268955388756,0.01067678467839602,0.016097893920379754,0.014635093716552187,0.01729110507119031,0.015475495517961851,0.017825439624448342,0.020961278825213536,0.02157194008818964,0.013467724401580533,0.016376230504668,0.01993949790303914,0.01776546835097865,0.003039916676269961
Distribution of No.of hydrogen bond donnor in side chain(15):,0.014842655665864265,0.017760891633360115,0.016358729075402176,0.016738555366819237,0.013793215182828656,0.013778559149802128,0.0203138749256127,0.01268943988297536,0.018013411945755547,0.020229533155325226,0.020917638208881324,0.01891286195919126,0.017573281052188524,0.02277232968080706,0.017530126799291626,0.019731000908433573,0.013461439796943163,0.021065789374389708,0.018387017755268624,0.013895034411767471,0.021900151250203344,0.02135537606911891,0.020887682226139095,0.016923706963899752,0.013974191787815443,0.017752259769123372,0.0029766671410792304
Distribution of No. of hydrogen bond acceptor in side chain(6):,0.014554696878787122,0.01908474000594359,0.01647908911425225,0.011494990430355505,0.011478283146775878,0.02238399942284049,0.020774431401735353,0.021448566204911104,0.017037183545085845,0.015985726575054288,0.018662073551503497,0.014439107390845142,0.019439839958088536,0.019088338004948975,0.011857705574879456,0.014317378749580984,0.017939213527332794,0.016508028627462232,0.019415923697975603,0.017373137296238385,0.014071312791933679,0.020392700416156487,0.01877969284120237,0.019069879791542024,0.02092227036982126,0.017319932372610113,0.003073656587877254
Distribution of No. of hydrogen bond acceptor in side chain(15):,0.019673779448842334,0.01843499735872277,0.018463888499015157,0.0183664362320691,0.018089716848409803,0.014371673524012044,0.015423951916413459,0.02413320415683958,0.01423879481975371,0.017288071754766855,0.013909434722590692,0.017678752150330417,0.013954455655039647,0.013878005507189399,0.012488716358779402,0.01018185130834058,0.01661937362382632,0.020164076637503456,0.021339943030237042,0.016834589992542223,0.015302273460780691,0.017295580079486467,0.025357148229931233,0.014334865949312227,0.013876291231009003,0.016867994899829743,0.0034439294877822947
Composition of Charge(2):,0.014850861224046637,0.010821795806385226,0.01459502090810723,0.014052167760124096,0.019534764868580336,0.017127116740633816,0.016789623494611206,0.02134191902116482,0.01155503749098899,0.01687769078888163,0.015154192675488076,0.017589526344895866,0.016131933198513353,0.013101307059815962,0.020653034070793993,0.01673090451030979,0.009648642230083746,0.016491300944546063,0.01775992824938463,0.017441750074185136,0.013395108781576737,0.015054379181104267,0.016379824959521155,0.020544176415408445,0.01751982239413584,0.01604567316773148,0.002882290554065969
Composition of Solvent accessibility(2):,0.018038285119885023,0.01705873265117822,0.01176115255497415,0.023217110642687586,0.015067298991014808,0.01403829726426216,0.018192848964875556,0.014624620662471197,0.018085593432312586,0.01431937776060862,0.01700443338330057,0.013663169468185209,0.015736392571694614,0.013796682379951955,0.011330708693527551,0.016459718412902898,0.020759989034235562,0.017613101454186153,0.014888936179063905,0.015174472457168062,0.01622344817207872,0.012725817604407245,0.013581110043420625,0.014497150712076147,0.013747443407526623,0.01566423568071983,0.0026505922082451523
Distribution of Solvent accessibility(7):,0.010720661914344301,0.015404001955144433,0.016344167154635034,0.015265594797098485,0.01595492837016939,0.012988364472712984,0.021692711383330437,0.013668318240883876,0.012366992771014215,0.014026572161535036,0.013911699502647328,0.014828842262689563,0.017441123082778648,0.011691340553732183,0.01522858454480748,0.018383962582627953,0.0165808033215546,0.012039055935912155,0.010488213441552627,0.016266127258413907,0.02113532451053455,0.016094198303021865,0.01395943783706673,0.012981292263393356,0.018384548373399968,0.015113874679800045,0.0028123668629685132
Distribution of Solvent accessibility(13):,0.010450226843978686,0.013060737726324425,0.016449185546271623,0.01660831255704042,0.02136280237563583,0.012031185912041206,0.01777535878852129,0.013167226318289866,0.016038176456530363,0.015116737028867898,0.01071347588218097,0.015697968724330234,0.011819872286179563,0.01439680904910574,0.019150323637346825,0.01103472340358245,0.009937707429317474,0.013294864530065087,0.020107584350261255,0.013108626082092747,0.014229669687204549,0.01488629448009214,0.013064107989570504,0.01528032066372237,0.02159087050797878,0.014814926730261292,0.003213111795230177
Composition of Hydrophobicity(1):,0.013514827585506102,0.009935973484767113,0.0130761953038198,0.012678459779276775,0.017287715192154343,0.016393920136654153,0.013462625981509387,0.011851289327434336,0.01679117648545176,0.014060522115925594,0.017653513104990155,0.017679719393486584,0.013911556657854637,0.01577927685290594,0.01576130621038522,0.01382868896962441,0.012486946012591246,0.014151866694855028,0.011717282185443793,0.014777836047282925,0.020250010383162143,0.012382332865552069,0.01626195114725127,0.015154908667882593,0.01905255266170604,0.014796098129898936,0.0024308614087768343
Distribution of Polarizability(3):,0.013733773611016527,0.008722692952409584,0.010053855913564638,0.015702234589050592,0.008780695668020366,0.011933795999006461,0.012762477594800932,0.013403780470427756,0.014116827350361504,0.014475970177576673,0.01564127865104453,0.01805522399129156,0.014716299216614675,0.013271296143041672,0.012403395476851797,0.013402731640999584,0.012210152926205187,0.010596328748536622,0.014072914066120873,0.01084916228287978,0.010847687713344142,0.01295565319065911,0.013502794258545898,0.009501509693972681,0.015081335739564331,0.012831754722636299,0.002248545566005704
Distribution of Normalized vdW volumes(3):,0.01274240698512169,0.012411576775079319,0.011983760424819339,0.015849190641743942,0.011206825246979586,0.013996156032692674,0.011760827177243425,0.014615640316419449,0.01062244549073582,0.012315867963902655,0.014261530479688884,0.012855039453964382,0.012835664780163236,0.010791183596560056,0.009515011301688671,0.0099964605263065,0.014566487005914744,0.011902376273388093,0.011081379187662437,0.011206871627458015,0.010690646673804574,0.010180974764609541,0.01714996777937991,0.01192229617667666,0.01463005491073604,0.012443625663709585,0.0018853058717146576
Distribution of Charge(5):,0.013787236955424586,0.010497810667756034,0.011558278740164624,0.007347578729394304,0.00916602907243986,0.014353820257168465,0.009041926739798178,0.0105508479467796,0.0151455778362378,0.01138885261425371,0.009517769709674452,0.011227255627377518,0.02240237646477886,0.010467610009249548,0.013598377042461883,0.00716047222224648,0.011868996543642983,0.009661731968008215,0.015117463759581382,0.011900087804359347,0.018148344067412073,0.015769132862745575,0.013210765602217999,0.010273405536467934,0.007819627384015709,0.012039255046546285,0.003431495756444923
Composition of CLogP(2):,0.012033837129958801,0.012040896984587266,0.009812814984916696,0.011075591152148881,0.011594813765089104,0.006899603316987309,0.01439192335688673,0.01574549711270702,0.015230289632046394,0.008505386174825958,0.007894317922922589,0.012947740708033869,0.014657537718995002,0.011488308036361456,0.01015011007542488,0.015620967664377523,0.013195892252232408,0.009854312682465666,0.00929766580345167,0.00909461844863066,0.008088093674946688,0.010775839496771059,0.013366841240484581,0.016346435238613406,0.010469722008008093,0.011623162263274948,0.0026378784487291777
Distribution of Charge(8):,0.01103401427698128,0.010440280678460492,0.008686136230792516,0.010479427266743922,0.008565657321314517,0.00971340782055397,0.009821747530017461,0.011216410808028654,0.014734053141463753,0.011348426165567985,0.009501237186649237,0.008988256148180744,0.009736170263460468,0.010209138847667854,0.010074136907395195,0.011848976033507163,0.00887439334804634,0.007184376748597364,0.013674453551728026,0.017463698395399487,0.01081192477548994,0.009189993851400851,0.01712724204446637,0.01430914331267099,0.013988245066544816,0.011160837908845176,0.0025862073942121647
Distribution of Polarizability(8):,0.009883471151548855,0.011626490057651396,0.014324360798421866,0.010460027360980477,0.012909305489182257,0.009548976395309425,0.011577772724153145,0.014506039870928444,0.010180819098894187,0.009615824452516677,0.013513486871863012,0.008655962988968379,0.013148613659262258,0.010382787239718696,0.009976439586443278,0.01128540257565261,0.010664755339914013,0.011804852843508417,0.011314344594590098,0.009773227035158413,0.012031556611721157,0.01109139820446233,0.008840051227669846,0.00860097281012358,0.013008800017543145,0.011149029560247438,0.0016639956724463036
Distribution of Polarizability(6):,0.01313585547229678,0.004960936884650038,0.006550311881065338,0.005252001412573026,0.01357922655135149,0.010533148785623172,0.015030551644634857,0.010967399165406573,0.005761093391116456,0.0074480985206888594,0.009448424726452064,0.008255682537188424,0.012761043901350652,0.010059557602383473,0.015035330340446237,0.015383071983651894,0.011341948078781907,0.012148011972192622,0.012082123736991373,0.011394214729866209,0.007493956420267361,0.010929343211444002,0.008897761624095063,0.009835266005772536,0.012674281857720661,0.010438345697520444,0.0029814178210607967
Distribution of Charge(11):,0.008253609715681471,0.016876674003751275,0.009695892112411508,0.012139733322742539,0.013300178096739975,0.005081028562248628,0.005683378435100571,0.011461280917891682,0.012702192515522863,0.007547018628518797,0.011658927892556074,0.011106467248041573,0.008248435371405686,0.010930594565260484,0.009982077813001408,0.008190305916231662,0.01141285687960127,0.0105442964053996,0.011552452600190697,0.011811054938278486,0.01272022755588892,0.010116796762108258,0.006767112029154005,0.014978769838014449,0.008138116195578388,0.010435979132852814,0.0027182359550123113
Distribution of Normalized vdW volumes(6):,0.007576228517616166,0.01065891530412311,0.007314694646509964,0.012230037711312118,0.00799453215082664,0.011834586045734998,0.009913513556757007,0.010974264552840042,0.004110231310383095,0.008894730359801777,0.009300981639414015,0.013540705355706218,0.008475397425036814,0.006857451564382261,0.011289401490846921,0.009239176603273475,0.014825543491572524,0.011637877433982962,0.011281626391366463,0.0172071708353237,0.010047975183685137,0.008108953350901121,0.005897688703758211,0.01051352155983753,0.007982085228395315,0.009908291616535503,0.002787843822574391
